Cash,Category,EmpID,Flavor,Product,Price,ProdID,Quantity,ReceiptNo,SaleDate,StoreID,Type,Weekend,City,State,Street,Zip
FALSE,Cake,10,Opera,Opera Cake,15.95,3,4,251,4-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Bear Claw,10,Almond,Almond Bear Claw,1.95,38,5,251,4-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
TRUE,Tart,13,Apple,Apple Tart,3.25,12,5,252,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Croissant,13,Apple,Apple Croissant,1.45,31,4,252,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Danish,13,Apple,Apple Danish,1.15,36,2,252,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Soda,13,Cherry,Cherry Soda,1.29,48,4,252,24-Jan-00,13,Drink,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Cookie,19,Raspberry,Raspberry Cookie,1.09,23,3,253,19-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cookie,19,Lemon,Lemon Cookie,0.79,24,1,253,19-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Lemonade,19,Lemon,Lemon Lemonade,3.25,40,1,253,19-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Lemonade,19,Raspberry,Raspberry Lemonade,3.25,41,2,253,19-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Tea,19,Green,Green Tea,1.85,43,4,253,19-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Tart,50,Apricot,Apricot Tart,3.25,13,3,254,18-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Tart,50,Pecan,Pecan Tart,3.75,20,2,254,18-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
FALSE,Cake,3,Strawberry,Strawberry Cake,11.95,4,1,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Cake,3,Napoleon,Napoleon Cake,13.49,9,1,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Croissant,3,Apricot,Apricot Croissant,1.45,32,3,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Espresso,3,Single,Single Espresso,1.85,49,4,255,5-Jan-00,3,Drink,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Eclair,3,Coffee,Coffee Eclair,3.5,7,3,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Coffee,3,Chocolate,Chocolate Coffee,2.45,46,2,255,5-Jan-00,3,Drink,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Eclair,3,Vanilla,Vanilla Eclair,3.25,8,3,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Cookie,3,Tuile,Tuile Cookie,1.25,28,5,255,5-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Tart,21,Berry,Berry Tart,3.25,14,3,256,3-Nov-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
FALSE,Water,21,Bottled,Bottled Water,1.8,44,1,256,3-Nov-00,1,Drink,TRUE,San Francisco,CA,150 Hayes St,94171
FALSE,Tart,21,Apple,Apple Tart,3.25,12,2,256,3-Nov-00,1,Food,TRUE,San Francisco,CA,150 Hayes St,94171
TRUE,Cookie,41,Lemon,Lemon Cookie,0.79,24,2,257,28-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
TRUE,Cookie,41,Raspberry,Raspberry Cookie,1.09,23,3,257,28-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Bear Claw,6,Almond,Almond Bear Claw,1.95,38,5,258,24-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Coffee,6,Hot,Hot Coffee,2.15,45,4,258,24-Jan-00,6,Drink,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Meringue,6,Vanilla,Vanilla Meringue,1.15,26,3,258,24-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Cookie,20,Ganache,Ganache Cookie,1.15,21,4,259,26-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Croissant,20,Cheese,Cheese Croissant,1.75,33,1,259,26-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Cake,20,Lemon,Lemon Cake,8.95,1,1,259,26-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,20,Apricot,Apricot Tart,3.25,13,5,259,26-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Tart,20,Almond,Almond Tart,3.75,10,4,259,26-Jan-00,20,Food,FALSE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Coffee,29,Hot,Hot Coffee,2.15,45,1,260,25-Jan-00,6,Drink,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Meringue,29,Vanilla,Vanilla Meringue,1.15,26,3,260,25-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Bear Claw,29,Almond,Almond Bear Claw,1.95,38,5,260,25-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Cake,3,Lemon,Lemon Cake,8.95,1,4,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Lemonade,3,Raspberry,Raspberry Lemonade,3.25,41,5,261,24-Jan-00,3,Drink,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Tart,3,Apricot,Apricot Tart,3.25,13,4,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Meringue,3,Chocolate,Chocolate Meringue,1.25,25,5,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Croissant,3,Cheese,Cheese Croissant,1.75,33,4,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Croissant,3,Almond,Almond Croissant,1.45,30,1,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Danish,3,Apricot,Apricot Danish,1.15,35,4,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Tart,3,Apple,Apple Tart,3.25,12,2,261,24-Jan-00,3,Food,FALSE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Juice,14,Orange,Orange Juice,2.75,42,5,262,22-Jan-00,14,Drink,TRUE,Seattle,WA,550 Thomas St,98111
FALSE,Croissant,14,Cheese,Cheese Croissant,1.75,33,2,262,22-Jan-00,14,Food,TRUE,Seattle,WA,550 Thomas St,98111
TRUE,Cookie,18,Lemon,Lemon Cookie,0.79,24,5,263,18-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Twist,18,Almond,Almond Twist,1.15,37,2,263,18-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Soda,5,Cherry,Cherry Soda,1.29,48,4,264,21-Jan-00,5,Drink,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Meringue,5,Chocolate,Chocolate Meringue,1.25,25,4,264,21-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Croissant,5,Cheese,Cheese Croissant,1.75,33,5,264,21-Jan-00,5,Food,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Lemonade,5,Lemon,Lemon Lemonade,3.25,40,4,264,21-Jan-00,5,Drink,TRUE,Los Angeles,CA,200 Olive St,90001
FALSE,Tart,18,Berry,Berry Tart,3.25,14,1,265,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Water,18,Bottled,Bottled Water,1.8,44,5,265,16-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cookie,18,Marzipan,Marzipan Cookie,1.25,27,2,265,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Soda,18,Cherry,Cherry Soda,1.29,48,5,265,16-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Pie,18,Apple,Apple Pie,5.25,11,2,265,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Tart,9,Chocolate,Chocolate Tart,3.75,17,3,266,21-Jan-00,9,Food,TRUE,Monterey,CA,730 Park Ave,93943
TRUE,Frappuccino,9,Vanilla,Vanilla Frappuccino,3.85,47,1,266,21-Jan-00,9,Drink,TRUE,Monterey,CA,730 Park Ave,93943
TRUE,Cookie,9,Walnut,Walnut Cookie,0.79,29,3,266,21-Jan-00,9,Food,TRUE,Monterey,CA,730 Park Ave,93943
FALSE,Tart,14,Blueberry,Blueberry Tart,3.25,16,4,267,9-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Croissant,14,Apricot,Apricot Croissant,1.45,32,1,267,9-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Coffee,14,Hot,Hot Coffee,2.15,45,2,267,9-Jan-00,14,Drink,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Cookie,14,Marzipan,Marzipan Cookie,1.25,27,2,267,9-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Croissant,33,Apple,Apple Croissant,1.45,31,5,268,9-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Cake,33,Lemon,Lemon Cake,8.95,1,3,268,9-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Tart,18,Chocolate,Chocolate Tart,3.75,17,3,269,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Frappuccino,18,Vanilla,Vanilla Frappuccino,3.85,47,3,269,16-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Cookie,18,Walnut,Walnut Cookie,0.79,29,1,269,16-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Eclair,8,Coffee,Coffee Eclair,3.5,7,1,270,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Tart,8,Blackberry,Blackberry Tart,3.25,15,2,270,13-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Espresso,8,Single,Single Espresso,1.85,49,3,270,13-Jan-00,8,Drink,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Eclair,3,Coffee,Coffee Eclair,3.5,7,5,271,14-Jan-00,3,Food,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Pie,3,Apple,Apple Pie,5.25,11,2,271,14-Jan-00,3,Food,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Twist,3,Almond,Almond Twist,1.15,37,4,271,14-Jan-00,3,Food,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
FALSE,Coffee,3,Hot,Hot Coffee,2.15,45,4,271,14-Jan-00,3,Drink,TRUE,Los Angeles,CA,400 Lincoln Ave,90081
TRUE,Coffee,4,Chocolate,Chocolate Coffee,2.45,46,1,272,9-Jan-00,4,Drink,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,4,Truffle,Truffle Cake,15.95,5,5,272,9-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Danish,4,Apple,Apple Danish,1.15,36,5,272,9-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Croissant,4,Apple,Apple Croissant,1.45,31,2,272,9-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Eclair,4,Coffee,Coffee Eclair,3.5,7,3,272,9-Jan-00,4,Food,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Frappuccino,4,Vanilla,Vanilla Frappuccino,3.85,47,2,272,9-Jan-00,4,Drink,FALSE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cookie,49,Gongolais,Gongolais Cookie,1.15,22,2,273,19-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Cake,49,Truffle,Truffle Cake,15.95,5,1,273,19-Jan-00,19,Food,FALSE,Flagstaff,AZ,700 University Ave,86001
TRUE,Soda,49,Cherry,Cherry Soda,1.29,48,4,273,19-Jan-00,19,Drink,FALSE,Flagstaff,AZ,700 University Ave,86001
FALSE,Cake,13,Chocolate,Chocolate Cake,8.95,0,4,274,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Coffee,13,Chocolate,Chocolate Coffee,2.45,46,1,274,6-Jan-00,13,Drink,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Tart,13,Blackberry,Blackberry Tart,3.25,15,4,274,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Meringue,13,Vanilla,Vanilla Meringue,1.15,26,1,274,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Cake,8,Opera,Opera Cake,15.95,3,3,275,19-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Twist,8,Almond,Almond Twist,1.15,37,4,275,19-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Danish,38,Blueberry,Blueberry Danish,1.15,39,3,276,17-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Cake,38,Chocolate,Chocolate Cake,8.95,0,3,276,17-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Danish,38,Apricot,Apricot Danish,1.15,35,2,276,17-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Tart,38,Cherry,Cherry Tart,3.25,18,2,276,17-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
TRUE,Juice,15,Orange,Orange Juice,2.75,42,2,277,29-Jan-00,15,Drink,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Lemonade,15,Lemon,Lemon Lemonade,3.25,40,2,277,29-Jan-00,15,Drink,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Cake,9,Chocolate,Chocolate Cake,8.95,0,2,278,6-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Coffee,9,Chocolate,Chocolate Coffee,2.45,46,5,278,6-Jan-00,9,Drink,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Cake,9,Casino,Casino Cake,15.95,2,2,278,6-Jan-00,9,Food,FALSE,Monterey,CA,730 Park Ave,93943
FALSE,Eclair,19,Coffee,Coffee Eclair,3.5,7,4,279,14-Jan-00,19,Food,TRUE,Flagstaff,AZ,700 University Ave,86001
FALSE,Tart,19,Blackberry,Blackberry Tart,3.25,15,4,279,14-Jan-00,19,Food,TRUE,Flagstaff,AZ,700 University Ave,86001
FALSE,Espresso,19,Single,Single Espresso,1.85,49,5,279,14-Jan-00,19,Drink,TRUE,Flagstaff,AZ,700 University Ave,86001
FALSE,Cookie,14,Tuile,Tuile Cookie,1.25,28,3,280,26-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Croissant,14,Apple,Apple Croissant,1.45,31,5,280,26-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
FALSE,Cookie,14,Lemon,Lemon Cookie,0.79,24,2,280,26-Jan-00,14,Food,FALSE,Seattle,WA,550 Thomas St,98111
TRUE,Coffee,16,Hot,Hot Coffee,2.15,45,3,281,20-Jan-00,16,Drink,FALSE,Reno,NV,446 Center St,89507
TRUE,Frappuccino,16,Vanilla,Vanilla Frappuccino,3.85,47,5,281,20-Jan-00,16,Drink,FALSE,Reno,NV,446 Center St,89507
TRUE,Cake,16,Napoleon,Napoleon Cake,13.49,9,5,281,20-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
TRUE,Tart,16,Blueberry,Blueberry Tart,3.25,16,2,281,20-Jan-00,16,Food,FALSE,Reno,NV,446 Center St,89507
FALSE,Eclair,15,Coffee,Coffee Eclair,3.5,7,3,282,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Tart,15,Blackberry,Blackberry Tart,3.25,15,2,282,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Espresso,15,Single,Single Espresso,1.85,49,5,282,28-Jan-00,15,Drink,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Lemonade,15,Raspberry,Raspberry Lemonade,3.25,41,5,282,28-Jan-00,15,Drink,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Eclair,15,Chocolate,Chocolate Eclair,3.25,6,1,282,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Tart,18,Cherry,Cherry Tart,3.25,18,3,283,12-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Danish,18,Apricot,Apricot Danish,1.15,35,1,283,12-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Cake,18,Opera,Opera Cake,15.95,3,5,283,12-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
TRUE,Tart,13,Berry,Berry Tart,3.25,14,4,284,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Water,13,Bottled,Bottled Water,1.8,44,1,284,24-Jan-00,13,Drink,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Cookie,13,Tuile,Tuile Cookie,1.25,28,3,284,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
TRUE,Twist,13,Almond,Almond Twist,1.15,37,4,284,24-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Juice,10,Orange,Orange Juice,2.75,42,3,285,27-Jan-00,10,Drink,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Croissant,10,Cheese,Cheese Croissant,1.75,33,4,285,27-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Tart,18,Berry,Berry Tart,3.25,14,3,286,23-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Water,18,Bottled,Bottled Water,1.8,44,1,286,23-Jan-00,18,Drink,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cake,18,Casino,Casino Cake,15.95,2,5,286,23-Jan-00,18,Food,FALSE,Phoenix,AZ,2400 Camelback Rd,85016
FALSE,Cookie,8,Tuile,Tuile Cookie,1.25,28,3,287,5-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Danish,8,Blueberry,Blueberry Danish,1.15,39,4,287,5-Jan-00,8,Food,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Coffee,8,Hot,Hot Coffee,2.15,45,3,287,5-Jan-00,8,Drink,FALSE,Santa Barbara,CA,1337 Anacapa St,93108
FALSE,Cake,44,Strawberry,Strawberry Cake,11.95,4,2,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Cake,44,Napoleon,Napoleon Cake,13.49,9,1,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Tart,44,Chocolate,Chocolate Tart,3.75,17,3,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Tart,44,Lemon,Lemon Tart,3.25,19,1,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Danish,44,Blueberry,Blueberry Danish,1.15,39,1,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
FALSE,Bear Claw,44,Almond,Almond Bear Claw,1.95,38,4,288,2-Jan-00,12,Food,FALSE,Stockton,CA,300 Oak St,95208
TRUE,Cake,20,Napoleon,Napoleon Cake,13.49,9,3,289,8-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
TRUE,Tart,20,Chocolate,Chocolate Tart,3.75,17,5,289,8-Jan-00,20,Food,TRUE,Tucson,AZ,1900 Speedway Blvd,85701
FALSE,Eclair,15,Vanilla,Vanilla Eclair,3.25,8,3,290,10-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Tea,15,Green,Green Tea,1.85,43,2,290,10-Jan-00,15,Drink,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Tart,15,Berry,Berry Tart,3.25,14,2,290,10-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Danish,15,Apple,Apple Danish,1.15,36,3,290,10-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Bear Claw,15,Almond,Almond Bear Claw,1.95,38,5,290,10-Jan-00,15,Food,FALSE,Olympia,WA,312 State Ave,98512
FALSE,Tart,13,Apple,Apple Tart,3.25,12,3,291,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Croissant,13,Apple,Apple Croissant,1.45,31,1,291,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Danish,13,Apple,Apple Danish,1.15,36,3,291,6-Jan-00,13,Food,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Soda,13,Cherry,Cherry Soda,1.29,48,1,291,6-Jan-00,13,Drink,FALSE,Portland,OR,678 Burnside St,97209
FALSE,Tart,28,Apple,Apple Tart,3.25,12,4,292,21-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Croissant,28,Apple,Apple Croissant,1.45,31,1,292,21-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Danish,28,Apple,Apple Danish,1.15,36,1,292,21-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Soda,28,Cherry,Cherry Soda,1.29,48,4,292,21-Jan-00,4,Drink,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Tart,22,Berry,Berry Tart,3.25,14,3,293,11-Jul-00,1,Food,FALSE,San Francisco,CA,150 Hayes St,94171
TRUE,Cake,22,Strawberry,Strawberry Cake,11.95,4,4,293,11-Jul-00,1,Food,FALSE,San Francisco,CA,150 Hayes St,94171
TRUE,Twist,22,Almond,Almond Twist,1.15,37,5,293,11-Jul-00,1,Food,FALSE,San Francisco,CA,150 Hayes St,94171
FALSE,Eclair,27,Chocolate,Chocolate Eclair,3.25,6,5,294,22-Jan-00,4,Food,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
FALSE,Coffee,27,Hot,Hot Coffee,2.15,45,5,294,22-Jan-00,4,Drink,TRUE,Los Angeles,CA,800 Olympic Blvd,90001
TRUE,Cake,34,Chocolate,Chocolate Cake,8.95,0,2,295,2-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Coffee,34,Hot,Hot Coffee,2.15,45,4,295,2-Jan-00,6,Drink,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Meringue,34,Vanilla,Vanilla Meringue,1.15,26,4,295,2-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
FALSE,Tart,46,Apple,Apple Tart,3.25,12,4,296,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Bear Claw,46,Almond,Almond Bear Claw,1.95,38,3,296,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Tart,46,Lemon,Lemon Tart,3.25,19,1,296,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,46,Ganache,Ganache Cookie,1.15,21,3,296,18-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cookie,40,Gongolais,Gongolais Cookie,1.15,22,4,297,29-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Croissant,40,Cheese,Cheese Croissant,1.75,33,5,297,29-Jan-00,12,Food,TRUE,Stockton,CA,300 Oak St,95208
FALSE,Cake,48,Strawberry,Strawberry Cake,11.95,4,1,298,3-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Cake,48,Napoleon,Napoleon Cake,13.49,9,2,298,3-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
FALSE,Tart,48,Apple,Apple Tart,3.25,12,2,298,3-Jan-00,17,Food,FALSE,Las Vegas,NV,4122 Rainbow Blvd,89101
TRUE,Tart,15,Apple,Apple Tart,3.25,12,1,299,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Croissant,15,Apple,Apple Croissant,1.45,31,4,299,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Danish,15,Apple,Apple Danish,1.15,36,4,299,28-Jan-00,15,Food,TRUE,Olympia,WA,312 State Ave,98512
TRUE,Soda,15,Cherry,Cherry Soda,1.29,48,2,299,28-Jan-00,15,Drink,TRUE,Olympia,WA,312 State Ave,98512
FALSE,Espresso,37,Single,Single Espresso,1.85,49,5,300,12-Jan-00,11,Drink,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Croissant,37,Apricot,Apricot Croissant,1.45,32,1,300,12-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Tart,37,Chocolate,Chocolate Tart,3.75,17,3,300,12-Jan-00,11,Food,FALSE,Sacramento,CA,1420 15th st,94211
FALSE,Eclair,35,Coffee,Coffee Eclair,3.5,7,4,301,19-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Pie,35,Apple,Apple Pie,5.25,11,2,301,19-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Twist,35,Almond,Almond Twist,1.15,37,4,301,19-Jan-00,10,Food,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Coffee,35,Hot,Hot Coffee,2.15,45,5,301,19-Jan-00,10,Drink,FALSE,Bakersfield,CA,1850 Truxtun Ave,93308
FALSE,Tart,6,Berry,Berry Tart,3.25,14,5,302,7-Jan-00,6,Food,TRUE,San Diego,CA,1507 Front St,92110
FALSE,Water,6,Bottled,Bottled Water,1.8,44,3,302,7-Jan-00,6,Drink,TRUE,San Diego,CA,1507 Front St,92110
FALSE,Croissant,6,Almond,Almond Croissant,1.45,30,5,302,7-Jan-00,6,Food,TRUE,San Diego,CA,1507 Front St,92110
FALSE,Cake,6,Casino,Casino Cake,15.95,2,3,302,7-Jan-00,6,Food,TRUE,San Diego,CA,1507 Front St,92110
FALSE,Tart,6,Blueberry,Blueberry Tart,3.25,16,2,302,7-Jan-00,6,Food,TRUE,San Diego,CA,1507 Front St,92110
TRUE,Tart,29,Cherry,Cherry Tart,3.25,18,5,303,17-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
TRUE,Danish,29,Apricot,Apricot Danish,1.15,35,5,303,17-Jan-00,6,Food,FALSE,San Diego,CA,1507 Front St,92110
